window_start_utc,window_end_utc,device,packet_count,packet_rate,mean_inter_arrival_ms,std_inter_arrival_ms,min_inter_arrival_ms,max_inter_arrival_ms,duplicate_ratio,seq_increment_mean,seq_increment_std,unique_modes,dominant_mode,label
2026-05-15T15:19:35.208Z,2026-05-15T15:20:35.208Z,esp32_1,5,0.0833,11002.0,3467.83,7621.0,15917.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:19:42.535Z,2026-05-15T15:20:42.535Z,esp32_2,5,0.0833,11980.5,1985.24,9814.0,14741.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:19:44.603Z,2026-05-15T15:20:44.603Z,esp32_3,51,0.85,1070.24,3997.78,163.0,22992.0,0.0,1.04,0.196,2,DOS_FLOOD,DOS_FLOOD
2026-05-15T15:19:45.208Z,2026-05-15T15:20:45.208Z,esp32_1,5,0.0833,11002.0,3467.83,7621.0,15917.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:19:52.535Z,2026-05-15T15:20:52.535Z,esp32_2,5,0.0833,13143.0,1719.97,10404.0,14741.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:19:54.603Z,2026-05-15T15:20:54.603Z,esp32_3,89,1.4833,461.44,1882.36,163.0,18007.0,0.0,1.0455,0.2083,2,DOS_FLOOD,DOS_FLOOD
2026-05-15T15:19:55.208Z,2026-05-15T15:20:55.208Z,esp32_1,4,0.0667,15818.67,6653.59,7621.0,23918.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:20:02.535Z,2026-05-15T15:21:02.535Z,esp32_2,5,0.0833,12761.75,1475.08,10404.0,14464.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:20:04.603Z,2026-05-15T15:21:04.603Z,esp32_3,107,1.7833,461.73,1752.03,146.0,18007.0,0.0,1.0377,0.1906,3,DOS_FLOOD,DOS_FLOOD
2026-05-15T15:20:05.208Z,2026-05-15T15:21:05.208Z,esp32_1,4,0.0667,15818.67,6653.59,7621.0,23918.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:20:12.535Z,2026-05-15T15:21:12.535Z,esp32_2,4,0.0667,13547.67,656.13,12963.0,14464.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:20:14.603Z,2026-05-15T15:21:14.603Z,esp32_3,108,1.8,378.74,714.31,146.0,5144.0,0.0,1.0374,0.1897,2,DOS_FLOOD,DOS_FLOOD
2026-05-15T15:20:15.208Z,2026-05-15T15:21:15.208Z,esp32_1,4,0.0667,14311.0,6965.62,7621.0,23918.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:20:22.535Z,2026-05-15T15:21:22.535Z,esp32_2,4,0.0667,14890.33,1570.35,13216.0,16991.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:20:24.603Z,2026-05-15T15:21:24.603Z,esp32_3,110,1.8333,458.08,915.28,146.0,5144.0,0.0,1.0367,0.188,2,DOS_FLOOD,DOS_FLOOD
2026-05-15T15:20:25.208Z,2026-05-15T15:21:25.208Z,esp32_1,4,0.0667,15228.67,6158.38,10374.0,23918.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:20:32.535Z,2026-05-15T15:21:32.535Z,esp32_2,3,0.05,15103.5,1887.5,13216.0,16991.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:20:34.603Z,2026-05-15T15:21:34.603Z,esp32_3,103,1.7167,556.54,1123.34,146.0,5144.0,0.0,1.0196,0.1386,2,DOS_FLOOD,DOS_FLOOD
2026-05-15T15:20:35.208Z,2026-05-15T15:21:35.208Z,esp32_1,4,0.0667,11408.33,850.44,10374.0,12457.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:20:42.535Z,2026-05-15T15:21:42.535Z,esp32_2,4,0.0667,16056.67,2047.48,13216.0,17963.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:20:44.603Z,2026-05-15T15:21:44.603Z,esp32_3,65,1.0833,881.94,1558.93,146.0,5562.0,0.0,1.0312,0.174,2,DOS_FLOOD,DOS_FLOOD
2026-05-15T15:20:45.208Z,2026-05-15T15:21:45.208Z,esp32_1,5,0.0833,10999.25,1022.0,9772.0,12457.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:20:52.535Z,2026-05-15T15:21:52.535Z,esp32_2,4,0.0667,15639.0,2629.44,11963.0,17963.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:20:54.603Z,2026-05-15T15:21:54.603Z,esp32_3,27,0.45,1954.58,2172.58,146.0,5562.0,0.0,1.0,0.0,2,DOS_FLOOD,DOS_FLOOD
2026-05-15T15:20:55.208Z,2026-05-15T15:21:55.208Z,esp32_1,5,0.0833,11374.25,1327.56,9772.0,12894.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:21:02.535Z,2026-05-15T15:22:02.535Z,esp32_2,3,0.05,14963.0,3000.0,11963.0,17963.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:21:04.603Z,2026-05-15T15:22:04.603Z,esp32_3,11,0.1833,5376.6,1466.8,4082.0,9500.0,0.0,1.1,0.3,1,NORMAL,NORMAL
2026-05-15T15:21:05.208Z,2026-05-15T15:22:05.208Z,esp32_1,6,0.1,11391.0,1187.88,9772.0,12894.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:21:12.535Z,2026-05-15T15:22:12.535Z,esp32_2,4,0.0667,16053.67,2894.67,11963.0,18235.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:21:14.603Z,2026-05-15T15:22:14.603Z,esp32_3,11,0.1833,5568.0,1450.0,4082.0,9500.0,0.0,1.1,0.3,1,NORMAL,NORMAL
2026-05-15T15:21:15.208Z,2026-05-15T15:22:15.208Z,esp32_1,6,0.1,11018.6,1650.23,8512.0,12894.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:21:22.535Z,2026-05-15T15:22:22.535Z,esp32_2,4,0.0667,15284.33,2573.91,11963.0,18235.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:21:24.603Z,2026-05-15T15:22:24.603Z,esp32_3,11,0.1833,5558.0,1457.04,4082.0,9500.0,0.0,1.1,0.3,1,NORMAL,NORMAL
2026-05-15T15:21:25.208Z,2026-05-15T15:22:25.208Z,esp32_1,6,0.1,10590.4,1491.58,8512.0,12894.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:21:32.535Z,2026-05-15T15:22:32.535Z,esp32_2,4,0.0667,15284.33,2573.91,11963.0,18235.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:21:34.603Z,2026-05-15T15:22:34.603Z,esp32_3,11,0.1833,5585.3,1463.21,4082.0,9500.0,0.0,1.1,0.3,1,NORMAL,NORMAL
2026-05-15T15:21:35.208Z,2026-05-15T15:22:35.208Z,esp32_1,6,0.1,10728.0,1440.6,8512.0,12894.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:21:42.535Z,2026-05-15T15:22:42.535Z,esp32_2,4,0.0667,16835.67,1064.57,15655.0,18235.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:21:44.603Z,2026-05-15T15:22:44.603Z,esp32_3,11,0.1833,5658.9,1400.73,4526.0,9500.0,0.0,1.1,0.3,1,NORMAL,NORMAL
2026-05-15T15:21:45.208Z,2026-05-15T15:22:45.208Z,esp32_1,6,0.1,9661.0,1416.7,7559.0,11458.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:21:52.535Z,2026-05-15T15:22:52.535Z,esp32_2,4,0.0667,15719.33,708.14,14886.0,16617.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:21:54.603Z,2026-05-15T15:22:54.603Z,esp32_3,12,0.2,5184.18,631.36,4246.0,5950.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T15:21:55.208Z,2026-05-15T15:22:55.208Z,esp32_1,6,0.1,9335.6,1122.99,7559.0,10460.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:22:02.535Z,2026-05-15T15:23:02.535Z,esp32_2,5,0.0833,13824.0,3339.61,8138.0,16617.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:22:04.603Z,2026-05-15T15:23:04.603Z,esp32_3,12,0.2,5081.45,571.44,4246.0,5896.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T15:22:05.208Z,2026-05-15T15:23:05.208Z,esp32_1,6,0.1,10420.0,2044.16,7559.0,13934.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:22:12.535Z,2026-05-15T15:23:12.535Z,esp32_2,4,0.0667,13213.67,3657.95,8138.0,16617.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:22:14.603Z,2026-05-15T15:23:14.603Z,esp32_3,12,0.2,5194.27,585.26,4246.0,6000.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T15:22:15.208Z,2026-05-15T15:23:15.208Z,esp32_1,6,0.1,9961.4,2261.68,7559.0,13934.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:22:22.535Z,2026-05-15T15:23:22.535Z,esp32_2,4,0.0667,11820.67,2789.23,8138.0,14886.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:22:24.603Z,2026-05-15T15:23:24.603Z,esp32_3,12,0.2,5140.55,721.84,3925.0,6202.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T15:22:25.208Z,2026-05-15T15:23:25.208Z,esp32_1,5,0.0833,9836.75,2513.23,7559.0,13934.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:22:32.535Z,2026-05-15T15:23:32.535Z,esp32_2,5,0.0833,11674.5,2428.77,8138.0,14886.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:22:34.603Z,2026-05-15T15:23:34.603Z,esp32_3,12,0.2,5112.82,739.71,3925.0,6202.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T15:22:35.208Z,2026-05-15T15:23:35.208Z,esp32_1,5,0.0833,12090.5,3359.69,8023.0,16574.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:22:42.535Z,2026-05-15T15:23:42.535Z,esp32_2,4,0.0667,10604.0,1811.46,8138.0,12438.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:22:44.603Z,2026-05-15T15:23:44.603Z,esp32_3,12,0.2,5208.0,720.78,3925.0,6202.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T15:22:45.208Z,2026-05-15T15:23:45.208Z,esp32_1,6,0.1,11033.4,3570.73,7674.0,16574.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:22:52.535Z,2026-05-15T15:23:52.535Z,esp32_2,4,0.0667,16183.67,6166.67,11236.0,24877.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:22:54.603Z,2026-05-15T15:23:54.603Z,esp32_3,12,0.2,5118.36,772.62,3925.0,6202.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T15:22:55.208Z,2026-05-15T15:23:55.208Z,esp32_1,5,0.0833,10308.25,3648.07,7674.0,16574.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:23:02.535Z,2026-05-15T15:24:02.535Z,esp32_2,4,0.0667,16394.67,6044.52,11236.0,24877.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:23:04.603Z,2026-05-15T15:24:04.603Z,esp32_3,12,0.2,5004.45,731.33,3925.0,6202.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T15:23:05.208Z,2026-05-15T15:24:05.208Z,esp32_1,5,0.0833,12137.0,3870.8,7674.0,16574.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:23:12.535Z,2026-05-15T15:24:12.535Z,esp32_2,4,0.0667,16394.67,6044.52,11236.0,24877.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:23:14.603Z,2026-05-15T15:24:14.603Z,esp32_3,12,0.2,4744.73,529.47,3925.0,5586.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T15:23:15.208Z,2026-05-15T15:24:15.208Z,esp32_1,5,0.0833,11270.0,3089.4,7674.0,15338.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:23:22.535Z,2026-05-15T15:24:22.535Z,esp32_2,4,0.0667,17159.33,5460.43,13071.0,24877.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:23:24.603Z,2026-05-15T15:24:24.603Z,esp32_3,12,0.2,4837.55,459.18,4132.0,5586.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T15:23:25.208Z,2026-05-15T15:24:25.208Z,esp32_1,5,0.0833,11270.0,3089.4,7674.0,15338.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:23:32.535Z,2026-05-15T15:24:32.535Z,esp32_2,4,0.0667,13772.33,693.09,13071.0,14716.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:23:34.603Z,2026-05-15T15:24:34.603Z,esp32_3,12,0.2,4925.27,583.57,4132.0,5963.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T15:23:35.208Z,2026-05-15T15:24:35.208Z,esp32_1,5,0.0833,12948.75,2434.22,8962.0,15338.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:23:42.535Z,2026-05-15T15:24:42.535Z,esp32_2,5,0.0833,12087.75,2978.88,7034.0,14716.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:23:44.603Z,2026-05-15T15:24:44.603Z,esp32_3,12,0.2,4833.55,606.51,4132.0,5963.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T15:23:45.208Z,2026-05-15T15:24:45.208Z,esp32_1,4,0.0667,13042.67,1126.02,11633.0,14389.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:23:52.535Z,2026-05-15T15:24:52.535Z,esp32_2,5,0.0833,11790.5,2924.77,7034.0,14716.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:23:54.603Z,2026-05-15T15:24:54.603Z,esp32_3,11,0.1833,4961.6,655.69,4183.0,5963.0,0.0,1.0,0.0,2,NORMAL,NORMAL
2026-05-15T15:23:55.208Z,2026-05-15T15:24:55.208Z,esp32_1,5,0.0833,11811.25,2345.23,8117.0,14389.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:24:02.535Z,2026-05-15T15:25:02.535Z,esp32_2,4,0.0667,11210.67,3171.89,7034.0,14716.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:24:04.603Z,2026-05-15T15:25:04.603Z,esp32_3,9,0.15,5051.0,697.96,4183.0,5963.0,0.0,1.0,0.0,2,NORMAL,NORMAL
2026-05-15T15:24:05.208Z,2026-05-15T15:25:05.208Z,esp32_1,5,0.0833,10692.75,2521.29,8117.0,14389.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:24:12.535Z,2026-05-15T15:25:12.535Z,esp32_2,5,0.0833,12512.25,3553.59,7034.0,16417.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:24:14.603Z,2026-05-15T15:25:14.603Z,esp32_3,8,0.1333,7223.29,5272.24,4183.0,20009.0,0.0,1.0,0.0,2,NORMAL,NORMAL
2026-05-15T15:24:15.208Z,2026-05-15T15:25:15.208Z,esp32_1,5,0.0833,10335.5,2024.55,8117.0,12960.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:24:22.535Z,2026-05-15T15:25:22.535Z,esp32_2,5,0.0833,11825.25,3319.03,7034.0,16417.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:24:24.603Z,2026-05-15T15:25:24.603Z,esp32_3,6,0.1,8393.0,5841.32,4287.0,20009.0,0.0,1.0,0.0,2,NORMAL,NORMAL
2026-05-15T15:24:25.208Z,2026-05-15T15:25:25.208Z,esp32_1,7,0.1167,9596.67,1997.25,7416.0,12960.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:24:32.535Z,2026-05-15T15:25:32.535Z,esp32_2,5,0.0833,12204.25,2795.55,8550.0,16417.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:24:34.603Z,2026-05-15T15:25:34.603Z,esp32_3,5,0.0833,12180.0,6415.64,5798.0,20009.0,0.0,1.0,0.0,2,SLOW_RATE_ATTACK,SLOW_RATE_ATTACK
2026-05-15T15:24:35.208Z,2026-05-15T15:25:35.208Z,esp32_1,7,0.1167,9236.67,1780.69,7416.0,12960.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:24:42.535Z,2026-05-15T15:25:42.535Z,esp32_2,5,0.0833,12464.5,2801.89,8550.0,16417.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:24:44.603Z,2026-05-15T15:25:44.603Z,esp32_3,4,0.0667,18345.0,1247.59,17005.0,20009.0,0.0,1.0,0.0,1,SLOW_RATE_ATTACK,SLOW_RATE_ATTACK
2026-05-15T15:24:45.208Z,2026-05-15T15:25:45.208Z,esp32_1,7,0.1167,9319.17,1737.85,7416.0,12960.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:24:52.535Z,2026-05-15T15:25:52.535Z,esp32_2,5,0.0833,11716.5,1901.62,8550.0,13425.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:24:54.603Z,2026-05-15T15:25:54.603Z,esp32_3,3,0.05,17513.0,508.0,17005.0,18021.0,0.0,1.0,0.0,1,SLOW_RATE_ATTACK,SLOW_RATE_ATTACK
2026-05-15T15:24:55.208Z,2026-05-15T15:25:55.208Z,esp32_1,6,0.1,9456.6,1873.72,7416.0,12960.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:25:02.535Z,2026-05-15T15:26:02.535Z,esp32_2,5,0.0833,11716.5,1901.62,8550.0,13425.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:25:04.603Z,2026-05-15T15:26:04.603Z,esp32_3,3,0.05,17513.0,508.0,17005.0,18021.0,0.0,1.0,0.0,1,SLOW_RATE_ATTACK,SLOW_RATE_ATTACK
2026-05-15T15:25:05.208Z,2026-05-15T15:26:05.208Z,esp32_1,6,0.1,9476.0,1910.05,7416.0,13057.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:25:12.535Z,2026-05-15T15:26:12.535Z,esp32_2,5,0.0833,12269.75,2193.78,8550.0,14181.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:25:14.603Z,2026-05-15T15:26:14.603Z,esp32_3,3,0.05,22509.5,4488.5,18021.0,26998.0,0.0,1.0,0.0,1,SLOW_RATE_ATTACK,SLOW_RATE_ATTACK
2026-05-15T15:25:15.208Z,2026-05-15T15:26:15.208Z,esp32_1,7,0.1167,9212.5,2102.21,6539.0,13057.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:25:22.535Z,2026-05-15T15:26:22.535Z,esp32_2,5,0.0833,13414.25,477.31,12923.0,14181.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:25:24.603Z,2026-05-15T15:26:24.603Z,esp32_3,3,0.05,22509.5,4488.5,18021.0,26998.0,0.0,1.0,0.0,1,SLOW_RATE_ATTACK,SLOW_RATE_ATTACK
2026-05-15T15:25:25.208Z,2026-05-15T15:26:25.208Z,esp32_1,5,0.0833,9596.5,2378.59,6539.0,13057.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:25:32.535Z,2026-05-15T15:26:32.535Z,esp32_2,5,0.0833,12281.25,2278.61,8391.0,14181.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:25:34.603Z,2026-05-15T15:26:34.603Z,esp32_3,2,0.0333,26998.0,0.0,26998.0,26998.0,0.0,1.0,0.0,1,SLOW_RATE_ATTACK,SLOW_RATE_ATTACK
2026-05-15T15:25:35.208Z,2026-05-15T15:26:35.208Z,esp32_1,5,0.0833,10825.5,2787.31,6539.0,13528.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:25:42.535Z,2026-05-15T15:26:42.535Z,esp32_2,5,0.0833,10785.25,2912.73,7441.0,14181.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:25:44.603Z,2026-05-15T15:26:44.603Z,esp32_3,2,0.0333,29011.0,0.0,29011.0,29011.0,0.0,1.0,0.0,1,SLOW_RATE_ATTACK,SLOW_RATE_ATTACK
2026-05-15T15:25:45.208Z,2026-05-15T15:26:45.208Z,esp32_1,5,0.0833,11212.5,3153.66,6539.0,14605.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:25:52.535Z,2026-05-15T15:26:52.535Z,esp32_2,6,0.1,9025.6,2135.26,7284.0,13128.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:25:54.603Z,2026-05-15T15:26:54.603Z,esp32_3,2,0.0333,29011.0,0.0,29011.0,29011.0,0.0,1.0,0.0,1,SLOW_RATE_ATTACK,SLOW_RATE_ATTACK
2026-05-15T15:25:55.208Z,2026-05-15T15:26:55.208Z,esp32_1,6,0.1,11452.4,2861.24,6539.0,14605.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:26:02.535Z,2026-05-15T15:27:02.535Z,esp32_2,6,0.1,9025.6,2135.26,7284.0,13128.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:26:04.603Z,2026-05-15T15:27:04.603Z,esp32_3,3,0.05,24586.5,4424.5,20162.0,29011.0,0.0,1.0,0.0,1,SLOW_RATE_ATTACK,SLOW_RATE_ATTACK
2026-05-15T15:26:05.208Z,2026-05-15T15:27:05.208Z,esp32_1,6,0.1,11647.2,2800.35,6539.0,14605.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:26:12.535Z,2026-05-15T15:27:12.535Z,esp32_2,7,0.1167,8730.67,1363.66,7284.0,11415.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:26:14.603Z,2026-05-15T15:27:14.603Z,esp32_3,2,0.0333,20162.0,0.0,20162.0,20162.0,0.0,1.0,0.0,1,SLOW_RATE_ATTACK,SLOW_RATE_ATTACK
2026-05-15T15:26:15.208Z,2026-05-15T15:27:15.208Z,esp32_1,4,0.0667,12723.0,1426.73,11152.0,14605.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:26:22.535Z,2026-05-15T15:27:22.535Z,esp32_2,6,0.1,8798.6,1484.52,7284.0,11415.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:26:24.603Z,2026-05-15T15:27:24.603Z,esp32_3,2,0.0333,20162.0,0.0,20162.0,20162.0,0.0,1.0,0.0,1,SLOW_RATE_ATTACK,SLOW_RATE_ATTACK
2026-05-15T15:26:25.208Z,2026-05-15T15:27:25.208Z,esp32_1,6,0.1,11166.0,2612.06,6614.0,14605.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:26:32.535Z,2026-05-15T15:27:32.535Z,esp32_2,6,0.1,9570.2,1578.04,7284.0,11415.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:26:34.603Z,2026-05-15T15:27:34.603Z,esp32_3,3,0.05,25010.0,4848.0,20162.0,29858.0,0.0,1.0,0.0,1,SLOW_RATE_ATTACK,SLOW_RATE_ATTACK
2026-05-15T15:26:35.208Z,2026-05-15T15:27:35.208Z,esp32_1,6,0.1,9858.2,2160.83,6614.0,12412.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:26:42.535Z,2026-05-15T15:27:42.535Z,esp32_2,6,0.1,9763.0,1540.88,7284.0,11415.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:26:44.603Z,2026-05-15T15:27:44.603Z,esp32_3,2,0.0333,29858.0,0.0,29858.0,29858.0,0.0,1.0,0.0,1,SLOW_RATE_ATTACK,SLOW_RATE_ATTACK
2026-05-15T15:26:45.208Z,2026-05-15T15:27:45.208Z,esp32_1,6,0.1,9416.0,1786.83,6614.0,11152.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:26:52.535Z,2026-05-15T15:27:52.535Z,esp32_2,5,0.0833,11608.5,2843.48,8969.0,16318.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:26:54.603Z,2026-05-15T15:27:54.603Z,esp32_3,28,0.4667,2043.15,6502.82,192.0,29858.0,0.0,1.0,0.0,2,DOS_FLOOD,DOS_FLOOD
2026-05-15T15:26:55.208Z,2026-05-15T15:27:55.208Z,esp32_1,6,0.1,9275.8,1668.71,6614.0,11047.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:27:02.535Z,2026-05-15T15:28:02.535Z,esp32_2,5,0.0833,11608.5,2843.48,8969.0,16318.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:27:04.603Z,2026-05-15T15:28:04.603Z,esp32_3,61,1.0167,568.0,2401.9,109.0,19008.0,0.0,1.0333,0.1795,3,DOS_FLOOD,DOS_FLOOD
2026-05-15T15:27:05.208Z,2026-05-15T15:28:05.208Z,esp32_1,5,0.0833,8833.0,1581.27,6614.0,10451.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:27:12.535Z,2026-05-15T15:28:12.535Z,esp32_2,4,0.0667,13534.0,2717.28,9848.0,16318.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:27:14.603Z,2026-05-15T15:28:14.603Z,esp32_3,63,1.05,711.19,2495.7,109.0,19008.0,0.0,1.0323,0.1767,3,DOS_FLOOD,DOS_FLOOD
2026-05-15T15:27:15.208Z,2026-05-15T15:28:15.208Z,esp32_1,6,0.1,11219.8,4978.71,6614.0,20767.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:27:22.535Z,2026-05-15T15:28:22.535Z,esp32_2,5,0.0833,12500.75,2956.44,9401.0,16318.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
