timestamp_utc,topic,device,mode,seq,temp,humidity,light,inter_arrival_ms,label
2026-06-08T18:27:46.717Z,netguard/attacker,esp32_3,DOS_FLOOD,2901,-1,-1,-1,1432,DOS_FLOOD
2026-06-08T18:27:46.719Z,netguard/attacker,esp32_3,DOS_FLOOD,2902,-1,-1,-1,2,DOS_FLOOD
2026-06-08T18:27:46.721Z,netguard/attacker,esp32_3,DOS_FLOOD,2903,-1,-1,-1,1,DOS_FLOOD
2026-06-08T18:27:46.722Z,netguard/attacker,esp32_3,DOS_FLOOD,2904,-1,-1,-1,1,DOS_FLOOD
2026-06-08T18:27:46.723Z,netguard/device1,esp32_1,NORMAL,1299,27.8,64.0,-1,2711,DOS_FLOOD
2026-06-08T18:27:48.933Z,netguard/device2,esp32_2,NORMAL,1201,-1,-1,0,3405,DOS_FLOOD
2026-06-08T18:27:50.653Z,netguard/device1,esp32_1,NORMAL,1300,27.8,64.0,-1,3929,DOS_FLOOD
2026-06-08T18:27:51.146Z,netguard/device2,esp32_2,NORMAL,1202,-1,-1,0,2212,DOS_FLOOD
2026-06-08T18:27:53.359Z,netguard/device1,esp32_1,NORMAL,1301,27.8,64.0,-1,2705,DOS_FLOOD
2026-06-08T18:27:53.851Z,netguard/attacker,esp32_3,DOS_FLOOD,2905,-1,-1,-1,7128,DOS_FLOOD
2026-06-08T18:27:53.853Z,netguard/attacker,esp32_3,DOS_FLOOD,2906,-1,-1,-1,2,DOS_FLOOD
2026-06-08T18:27:53.854Z,netguard/attacker,esp32_3,DOS_FLOOD,2907,-1,-1,-1,1,DOS_FLOOD
2026-06-08T18:27:53.863Z,netguard/attacker,esp32_3,DOS_FLOOD,2908,-1,-1,-1,8,DOS_FLOOD
2026-06-08T18:27:53.865Z,netguard/attacker,esp32_3,DOS_FLOOD,2909,-1,-1,-1,2,DOS_FLOOD
2026-06-08T18:27:53.874Z,netguard/attacker,esp32_3,DOS_FLOOD,2910,-1,-1,-1,8,DOS_FLOOD
2026-06-08T18:27:53.875Z,netguard/attacker,esp32_3,DOS_FLOOD,2911,-1,-1,-1,0,DOS_FLOOD
2026-06-08T18:27:53.876Z,netguard/attacker,esp32_3,DOS_FLOOD,2912,-1,-1,-1,1,DOS_FLOOD
2026-06-08T18:27:53.877Z,netguard/attacker,esp32_3,DOS_FLOOD,2913,-1,-1,-1,1,DOS_FLOOD
2026-06-08T18:27:53.878Z,netguard/attacker,esp32_3,DOS_FLOOD,2914,-1,-1,-1,0,DOS_FLOOD
2026-06-08T18:27:53.888Z,netguard/attacker,esp32_3,DOS_FLOOD,2915,-1,-1,-1,10,DOS_FLOOD
2026-06-08T18:27:53.890Z,netguard/attacker,esp32_3,DOS_FLOOD,2916,-1,-1,-1,2,DOS_FLOOD
2026-06-08T18:27:53.891Z,netguard/attacker,esp32_3,DOS_FLOOD,2917,-1,-1,-1,0,DOS_FLOOD
2026-06-08T18:27:53.893Z,netguard/attacker,esp32_3,DOS_FLOOD,2918,-1,-1,-1,2,DOS_FLOOD
2026-06-08T18:27:53.901Z,netguard/attacker,esp32_3,DOS_FLOOD,2919,-1,-1,-1,7,DOS_FLOOD
2026-06-08T18:27:53.902Z,netguard/attacker,esp32_3,DOS_FLOOD,2920,-1,-1,-1,1,DOS_FLOOD
2026-06-08T18:27:54.342Z,netguard/attacker,esp32_3,DOS_FLOOD,2921,-1,-1,-1,440,DOS_FLOOD
2026-06-08T18:27:54.344Z,netguard/attacker,esp32_3,DOS_FLOOD,2922,-1,-1,-1,2,DOS_FLOOD
2026-06-08T18:27:54.345Z,netguard/attacker,esp32_3,DOS_FLOOD,2923,-1,-1,-1,0,DOS_FLOOD
2026-06-08T18:27:54.354Z,netguard/attacker,esp32_3,DOS_FLOOD,2924,-1,-1,-1,8,DOS_FLOOD
2026-06-08T18:27:54.355Z,netguard/attacker,esp32_3,DOS_FLOOD,2925,-1,-1,-1,1,DOS_FLOOD
2026-06-08T18:27:54.364Z,netguard/attacker,esp32_3,DOS_FLOOD,2926,-1,-1,-1,8,DOS_FLOOD
2026-06-08T18:27:54.373Z,netguard/attacker,esp32_3,DOS_FLOOD,2927,-1,-1,-1,8,DOS_FLOOD
2026-06-08T18:27:54.381Z,netguard/attacker,esp32_3,DOS_FLOOD,2928,-1,-1,-1,8,DOS_FLOOD
2026-06-08T18:27:54.382Z,netguard/attacker,esp32_3,DOS_FLOOD,2929,-1,-1,-1,1,DOS_FLOOD
2026-06-08T18:27:54.393Z,netguard/attacker,esp32_3,DOS_FLOOD,2930,-1,-1,-1,11,DOS_FLOOD
2026-06-08T18:27:54.404Z,netguard/attacker,esp32_3,DOS_FLOOD,2931,-1,-1,-1,10,DOS_FLOOD
2026-06-08T18:27:54.413Z,netguard/attacker,esp32_3,DOS_FLOOD,2932,-1,-1,-1,9,DOS_FLOOD
2026-06-08T18:27:54.414Z,netguard/attacker,esp32_3,DOS_FLOOD,2933,-1,-1,-1,1,DOS_FLOOD
2026-06-08T18:27:54.415Z,netguard/attacker,esp32_3,DOS_FLOOD,2934,-1,-1,-1,1,DOS_FLOOD
2026-06-08T18:27:54.419Z,netguard/attacker,esp32_3,DOS_FLOOD,2935,-1,-1,-1,3,DOS_FLOOD
2026-06-08T18:27:54.429Z,netguard/attacker,esp32_3,DOS_FLOOD,2936,-1,-1,-1,10,DOS_FLOOD
2026-06-08T18:27:54.431Z,netguard/attacker,esp32_3,DOS_FLOOD,2937,-1,-1,-1,2,DOS_FLOOD
2026-06-08T18:27:54.835Z,netguard/attacker,esp32_3,DOS_FLOOD,2938,-1,-1,-1,403,DOS_FLOOD
2026-06-08T18:27:54.837Z,netguard/attacker,esp32_3,DOS_FLOOD,2939,-1,-1,-1,2,DOS_FLOOD
2026-06-08T18:27:55.573Z,netguard/attacker,esp32_3,DOS_FLOOD,2940,-1,-1,-1,735,DOS_FLOOD
2026-06-08T18:27:55.575Z,netguard/attacker,esp32_3,DOS_FLOOD,2941,-1,-1,-1,1,DOS_FLOOD
2026-06-08T18:27:56.067Z,netguard/attacker,esp32_3,DOS_FLOOD,2942,-1,-1,-1,491,DOS_FLOOD
2026-06-08T18:27:56.069Z,netguard/attacker,esp32_3,DOS_FLOOD,2943,-1,-1,-1,1,DOS_FLOOD
2026-06-08T18:27:56.557Z,netguard/attacker,esp32_3,DOS_FLOOD,2944,-1,-1,-1,488,DOS_FLOOD
2026-06-08T18:27:56.559Z,netguard/attacker,esp32_3,DOS_FLOOD,2945,-1,-1,-1,2,DOS_FLOOD
2026-06-08T18:27:57.053Z,netguard/attacker,esp32_3,DOS_FLOOD,2946,-1,-1,-1,493,DOS_FLOOD
2026-06-08T18:27:57.054Z,netguard/attacker,esp32_3,DOS_FLOOD,2947,-1,-1,-1,1,DOS_FLOOD
2026-06-08T18:27:57.545Z,netguard/attacker,esp32_3,DOS_FLOOD,2948,-1,-1,-1,491,DOS_FLOOD
2026-06-08T18:27:57.548Z,netguard/attacker,esp32_3,DOS_FLOOD,2949,-1,-1,-1,3,DOS_FLOOD
2026-06-08T18:27:57.551Z,netguard/attacker,esp32_3,DOS_FLOOD,2950,-1,-1,-1,3,DOS_FLOOD
2026-06-08T18:28:00.004Z,netguard/device1,esp32_1,NORMAL,1302,27.8,64.0,-1,6645,DOS_FLOOD
2026-06-08T18:28:00.006Z,netguard/attacker,esp32_3,DOS_FLOOD,2951,-1,-1,-1,2454,DOS_FLOOD
2026-06-08T18:28:00.738Z,netguard/device1,esp32_1,NORMAL,1303,27.8,64.0,-1,734,DOS_FLOOD
2026-06-08T18:28:01.499Z,netguard/cmd,cmd,NORMAL,-1,-1,-1,-1,18964,DOS_FLOOD
2026-06-08T18:28:01.968Z,netguard/attacker,esp32_3,DOS_FLOOD,2952,-1,-1,-1,1961,DOS_FLOOD
2026-06-08T18:28:01.970Z,netguard/attacker,esp32_3,DOS_FLOOD,2953,-1,-1,-1,2,DOS_FLOOD
2026-06-08T18:28:01.972Z,netguard/attacker,esp32_3,DOS_FLOOD,2954,-1,-1,-1,2,DOS_FLOOD
2026-06-08T18:28:01.980Z,netguard/attacker,esp32_3,DOS_FLOOD,2955,-1,-1,-1,8,DOS_FLOOD
2026-06-08T18:28:01.988Z,netguard/attacker,esp32_3,DOS_FLOOD,2956,-1,-1,-1,8,DOS_FLOOD
2026-06-08T18:28:01.989Z,netguard/attacker,esp32_3,DOS_FLOOD,2957,-1,-1,-1,1,DOS_FLOOD
2026-06-08T18:28:01.991Z,netguard/attacker,esp32_3,DOS_FLOOD,2958,-1,-1,-1,1,DOS_FLOOD
2026-06-08T18:28:01.992Z,netguard/attacker,esp32_3,DOS_FLOOD,2959,-1,-1,-1,1,DOS_FLOOD
2026-06-08T18:28:02.001Z,netguard/attacker,esp32_3,DOS_FLOOD,2960,-1,-1,-1,8,DOS_FLOOD
2026-06-08T18:28:02.012Z,netguard/attacker,esp32_3,DOS_FLOOD,2961,-1,-1,-1,11,DOS_FLOOD
2026-06-08T18:28:02.021Z,netguard/attacker,esp32_3,DOS_FLOOD,2962,-1,-1,-1,8,DOS_FLOOD
2026-06-08T18:28:02.022Z,netguard/attacker,esp32_3,DOS_FLOOD,2963,-1,-1,-1,1,DOS_FLOOD
2026-06-08T18:28:02.024Z,netguard/attacker,esp32_3,DOS_FLOOD,2964,-1,-1,-1,1,DOS_FLOOD
2026-06-08T18:28:02.033Z,netguard/attacker,esp32_3,DOS_FLOOD,2965,-1,-1,-1,8,DOS_FLOOD
2026-06-08T18:28:02.041Z,netguard/attacker,esp32_3,DOS_FLOOD,2966,-1,-1,-1,8,DOS_FLOOD
2026-06-08T18:28:02.049Z,netguard/attacker,esp32_3,DOS_FLOOD,2967,-1,-1,-1,8,DOS_FLOOD
2026-06-08T18:28:02.707Z,netguard/attacker,esp32_3,DOS_FLOOD,2968,-1,-1,-1,657,DOS_FLOOD
2026-06-08T18:28:02.709Z,netguard/attacker,esp32_3,NORMAL,2969,-1,-1,-1,2,NORMAL
2026-06-08T18:28:03.037Z,netguard/device1,esp32_1,NORMAL,1304,27.9,64.0,-1,2298,NORMAL
2026-06-08T18:28:05.658Z,netguard/device1,esp32_1,NORMAL,1305,27.9,64.0,-1,2621,NORMAL
2026-06-08T18:28:06.642Z,netguard/attacker,esp32_3,NORMAL,2970,-1,-1,-1,3933,NORMAL
2026-06-08T18:28:09.595Z,netguard/device1,esp32_1,NORMAL,1306,27.9,64.0,-1,3937,NORMAL
2026-06-08T18:28:09.841Z,netguard/attacker,esp32_3,NORMAL,2971,-1,-1,-1,3198,NORMAL
2026-06-08T18:28:10.580Z,netguard/device2,esp32_2,NORMAL,1203,-1,-1,0,19433,NORMAL
2026-06-08T18:28:11.073Z,netguard/device2,esp32_2,NORMAL,1204,-1,-1,0,493,NORMAL
2026-06-08T18:28:11.075Z,netguard/device2,esp32_2,NORMAL,1205,-1,-1,0,2,NORMAL
2026-06-08T18:28:11.076Z,netguard/device2,esp32_2,NORMAL,1206,-1,-1,0,0,NORMAL
2026-06-08T18:28:11.077Z,netguard/device2,esp32_2,NORMAL,1207,-1,-1,0,0,NORMAL
2026-06-08T18:28:11.079Z,netguard/device2,esp32_2,NORMAL,1208,-1,-1,0,2,NORMAL
2026-06-08T18:28:11.330Z,netguard/device1,esp32_1,NORMAL,1307,27.9,64.0,-1,1735,NORMAL
2026-06-08T18:28:15.252Z,netguard/device2,esp32_2,NORMAL,1209,-1,-1,0,4172,NORMAL
2026-06-08T18:28:17.714Z,netguard/device2,esp32_2,NORMAL,1210,-1,-1,0,2462,NORMAL
2026-06-08T18:28:21.161Z,netguard/device1,esp32_1,NORMAL,1308,27.9,64.0,-1,9830,NORMAL
2026-06-08T18:28:21.648Z,netguard/device1,esp32_1,NORMAL,1309,27.9,64.0,-1,487,NORMAL
2026-06-08T18:28:21.650Z,netguard/device1,esp32_1,NORMAL,1310,27.9,64.0,-1,2,NORMAL
2026-06-08T18:28:22.398Z,netguard/device2,esp32_2,NORMAL,1211,-1,-1,0,4684,NORMAL
2026-06-08T18:28:24.355Z,netguard/attacker,esp32_3,NORMAL,2972,-1,-1,-1,14514,NORMAL
2026-06-08T18:28:24.846Z,netguard/device2,esp32_2,NORMAL,1212,-1,-1,0,2447,NORMAL
2026-06-08T18:28:24.848Z,netguard/attacker,esp32_3,NORMAL,2973,-1,-1,-1,492,NORMAL
2026-06-08T18:28:24.849Z,netguard/attacker,esp32_3,NORMAL,2974,-1,-1,-1,1,NORMAL
2026-06-08T18:28:25.339Z,netguard/attacker,esp32_3,NORMAL,2975,-1,-1,-1,489,NORMAL
2026-06-08T18:28:25.587Z,netguard/device1,esp32_1,NORMAL,1311,27.9,64.0,-1,3936,NORMAL
2026-06-08T18:28:28.782Z,netguard/attacker,esp32_3,NORMAL,2976,-1,-1,-1,3443,NORMAL
2026-06-08T18:28:29.029Z,netguard/device2,esp32_2,NORMAL,1213,-1,-1,0,4182,NORMAL
2026-06-08T18:28:29.520Z,netguard/device1,esp32_1,NORMAL,1312,27.9,64.0,-1,3933,NORMAL
2026-06-08T18:28:31.774Z,netguard/attacker,esp32_3,NORMAL,2977,-1,-1,-1,2991,NORMAL
2026-06-08T18:28:31.779Z,netguard/device2,esp32_2,NORMAL,1214,-1,-1,0,2749,NORMAL
2026-06-08T18:28:37.681Z,netguard/device2,esp32_2,NORMAL,1215,-1,-1,0,5902,NORMAL
2026-06-08T18:28:39.606Z,netguard/device1,esp32_1,NORMAL,1313,28.0,64.0,-1,10086,NORMAL
2026-06-08T18:28:40.098Z,netguard/device1,esp32_1,NORMAL,1314,28.0,64.0,-1,492,NORMAL
2026-06-08T18:28:40.100Z,netguard/device1,esp32_1,NORMAL,1315,28.0,63.0,-1,2,NORMAL
2026-06-08T18:28:41.821Z,netguard/device1,esp32_1,NORMAL,1316,28.0,63.0,-1,1720,NORMAL
2026-06-08T18:28:43.297Z,netguard/attacker,esp32_3,NORMAL,2978,-1,-1,-1,11522,NORMAL
2026-06-08T18:28:43.788Z,netguard/attacker,esp32_3,NORMAL,2979,-1,-1,-1,491,NORMAL
2026-06-08T18:28:43.790Z,netguard/attacker,esp32_3,NORMAL,2980,-1,-1,-1,1,NORMAL
2026-06-08T18:28:45.266Z,netguard/attacker,esp32_3,NORMAL,2981,-1,-1,-1,1476,NORMAL
2026-06-08T18:28:52.151Z,netguard/device2,esp32_2,NORMAL,1216,-1,-1,0,14469,NORMAL
2026-06-08T18:28:52.153Z,netguard/device2,esp32_2,NORMAL,1217,-1,-1,0,2,NORMAL
2026-06-08T18:28:52.154Z,netguard/device2,esp32_2,NORMAL,1218,-1,-1,0,1,NORMAL
2026-06-08T18:28:52.163Z,netguard/device2,esp32_2,NORMAL,1219,-1,-1,0,8,NORMAL
2026-06-08T18:28:54.366Z,netguard/device2,esp32_2,NORMAL,1220,-1,-1,0,2203,NORMAL
2026-06-08T18:28:55.842Z,netguard/attacker,esp32_3,NORMAL,2982,-1,-1,-1,10575,NORMAL
2026-06-08T18:28:56.335Z,netguard/attacker,esp32_3,NORMAL,2983,-1,-1,-1,493,NORMAL
2026-06-08T18:28:57.072Z,netguard/device2,esp32_2,NORMAL,1221,-1,-1,0,2705,NORMAL
2026-06-08T18:28:58.057Z,netguard/device1,esp32_1,NORMAL,1317,28.0,63.0,-1,16236,NORMAL
2026-06-08T18:28:58.311Z,netguard/attacker,esp32_3,NORMAL,2984,-1,-1,-1,1974,NORMAL
2026-06-08T18:28:58.548Z,netguard/device1,esp32_1,NORMAL,1318,28.0,63.0,-1,490,NORMAL
2026-06-08T18:28:58.549Z,netguard/device1,esp32_1,NORMAL,1319,28.0,63.0,-1,1,NORMAL
2026-06-08T18:28:58.551Z,netguard/device1,esp32_1,NORMAL,1320,28.0,63.0,-1,2,NORMAL
2026-06-08T18:28:58.552Z,netguard/device1,esp32_1,NORMAL,1321,28.0,64.0,-1,0,NORMAL
2026-06-08T18:28:59.327Z,netguard/device2,esp32_2,NORMAL,1222,-1,-1,0,2255,NORMAL
2026-06-08T18:29:01.500Z,netguard/device1,esp32_1,NORMAL,1322,28.0,63.0,-1,2947,NORMAL
2026-06-08T18:29:02.239Z,netguard/device2,esp32_2,NORMAL,1223,-1,-1,0,2911,NORMAL
2026-06-08T18:29:02.730Z,netguard/attacker,esp32_3,NORMAL,2985,-1,-1,-1,4420,NORMAL
2026-06-08T18:29:04.207Z,netguard/device1,esp32_1,NORMAL,1323,28.0,63.0,-1,2707,NORMAL
2026-06-08T18:29:06.665Z,netguard/attacker,esp32_3,NORMAL,2986,-1,-1,-1,3935,NORMAL
2026-06-08T18:29:07.157Z,netguard/device2,esp32_2,NORMAL,1224,-1,-1,0,4917,NORMAL
2026-06-08T18:29:08.387Z,netguard/device2,esp32_2,NORMAL,1225,-1,-1,0,1230,NORMAL
2026-06-08T18:29:10.602Z,netguard/device1,esp32_1,NORMAL,1324,27.9,63.0,-1,6395,NORMAL
2026-06-08T18:29:11.340Z,netguard/device2,esp32_2,NORMAL,1226,-1,-1,0,2953,NORMAL
2026-06-08T18:29:11.832Z,netguard/device1,esp32_1,NORMAL,1325,28.0,63.0,-1,1229,NORMAL
2026-06-08T18:29:12.324Z,netguard/attacker,esp32_3,NORMAL,2987,-1,-1,-1,5658,NORMAL
2026-06-08T18:29:15.031Z,netguard/device1,esp32_1,NORMAL,1326,27.9,63.0,-1,3199,NORMAL
2026-06-08T18:29:15.033Z,netguard/device2,esp32_2,NORMAL,1227,-1,-1,0,3693,NORMAL
2026-06-08T18:29:15.275Z,netguard/attacker,esp32_3,NORMAL,2988,-1,-1,-1,2951,NORMAL
2026-06-08T18:29:17.980Z,netguard/device2,esp32_2,NORMAL,1228,-1,-1,0,2946,NORMAL
2026-06-08T18:29:17.982Z,netguard/attacker,esp32_3,NORMAL,2989,-1,-1,-1,2707,NORMAL
2026-06-08T18:29:20.441Z,netguard/device2,esp32_2,NORMAL,1229,-1,-1,0,2460,NORMAL
2026-06-08T18:29:20.687Z,netguard/attacker,esp32_3,NORMAL,2990,-1,-1,-1,2704,NORMAL
2026-06-08T18:29:22.410Z,netguard/cmd,cmd,DATA_POISON,-1,-1,-1,-1,80910,DATA_POISON
2026-06-08T18:29:22.902Z,netguard/device1,esp32_1,DATA_POISON,-1,999.0,-100.0,-1,7870,DATA_POISON
2026-06-08T18:29:25.121Z,netguard/device2,esp32_2,NORMAL,1230,-1,-1,0,4679,DATA_POISON
2026-06-08T18:29:26.101Z,netguard/device1,esp32_1,DATA_POISON,-1,999.0,-100.0,-1,3198,DATA_POISON
2026-06-08T18:29:28.067Z,netguard/device2,esp32_2,NORMAL,1231,-1,-1,0,2945,DATA_POISON
2026-06-08T18:29:29.051Z,netguard/device1,esp32_1,DATA_POISON,-1,999.0,-100.0,-1,2950,DATA_POISON
2026-06-08T18:29:30.526Z,netguard/device2,esp32_2,NORMAL,1232,-1,-1,0,2459,DATA_POISON
2026-06-08T18:29:31.019Z,netguard/device1,esp32_1,NORMAL,1327,27.9,63.0,-1,1968,DATA_POISON
2026-06-08T18:29:31.510Z,netguard/device1,esp32_1,NORMAL,1328,27.9,63.0,-1,491,DATA_POISON
2026-06-08T18:29:31.512Z,netguard/device1,esp32_1,NORMAL,1329,27.9,63.0,-1,1,DATA_POISON
2026-06-08T18:29:31.514Z,netguard/device1,esp32_1,NORMAL,1330,27.9,63.0,-1,1,DATA_POISON
2026-06-08T18:29:33.233Z,netguard/device1,esp32_1,DATA_POISON,-1,999.0,-100.0,-1,1718,DATA_POISON
2026-06-08T18:29:33.972Z,netguard/device1,esp32_1,NORMAL,1331,27.9,63.0,-1,739,DATA_POISON
2026-06-08T18:29:34.217Z,netguard/device2,esp32_2,NORMAL,1233,-1,-1,0,3690,DATA_POISON
2026-06-08T18:29:36.431Z,netguard/device1,esp32_1,DATA_POISON,-1,999.0,-100.0,-1,2458,DATA_POISON
2026-06-08T18:29:36.922Z,netguard/device1,esp32_1,NORMAL,1332,27.9,63.0,-1,491,DATA_POISON
2026-06-08T18:29:37.415Z,netguard/cmd,cmd,NORMAL,-1,-1,-1,-1,15005,DATA_POISON
2026-06-08T18:29:38.890Z,netguard/attacker,esp32_3,NORMAL,2996,-1,-1,-1,18202,NORMAL
2026-06-08T18:29:38.892Z,netguard/device2,esp32_2,NORMAL,1234,-1,-1,0,4675,NORMAL
2026-06-08T18:29:41.350Z,netguard/device2,esp32_2,NORMAL,1235,-1,-1,0,2458,NORMAL
2026-06-08T18:29:42.088Z,netguard/device1,esp32_1,NORMAL,1333,27.9,63.0,-1,5166,NORMAL
2026-06-08T18:29:43.319Z,netguard/device1,esp32_1,NORMAL,1334,27.9,63.0,-1,1230,NORMAL
2026-06-08T18:29:44.057Z,netguard/device2,esp32_2,NORMAL,1236,-1,-1,0,2706,NORMAL
2026-06-08T18:29:44.797Z,netguard/attacker,esp32_3,NORMAL,2997,-1,-1,-1,5906,NORMAL
2026-06-08T18:29:45.286Z,netguard/attacker,esp32_3,NORMAL,2998,-1,-1,-1,489,NORMAL
2026-06-08T18:29:49.714Z,netguard/device2,esp32_2,NORMAL,1237,-1,-1,0,5657,NORMAL
2026-06-08T18:29:50.208Z,netguard/device2,esp32_2,NORMAL,1238,-1,-1,0,493,NORMAL
2026-06-08T18:29:53.652Z,netguard/device2,esp32_2,NORMAL,1239,-1,-1,0,3444,NORMAL
2026-06-08T18:30:00.796Z,netguard/attacker,esp32_3,NORMAL,2999,-1,-1,-1,15509,NORMAL
2026-06-08T18:30:01.276Z,netguard/attacker,esp32_3,NORMAL,3000,-1,-1,-1,480,NORMAL
2026-06-08T18:30:01.279Z,netguard/attacker,esp32_3,NORMAL,3001,-1,-1,-1,3,NORMAL
2026-06-08T18:30:01.280Z,netguard/attacker,esp32_3,NORMAL,3002,-1,-1,-1,0,NORMAL
2026-06-08T18:30:02.018Z,netguard/device1,esp32_1,NORMAL,1335,27.9,63.0,-1,18698,NORMAL
2026-06-08T18:30:03.244Z,netguard/device1,esp32_1,NORMAL,1336,27.9,63.0,-1,1226,NORMAL
2026-06-08T18:30:03.245Z,netguard/device1,esp32_1,NORMAL,1337,27.9,63.0,-1,1,NORMAL
2026-06-08T18:30:03.247Z,netguard/device1,esp32_1,NORMAL,1338,27.9,63.0,-1,2,NORMAL
2026-06-08T18:30:03.261Z,netguard/attacker,esp32_3,NORMAL,3003,-1,-1,-1,1981,NORMAL
2026-06-08T18:30:04.474Z,netguard/device1,esp32_1,NORMAL,1339,27.9,63.0,-1,1226,NORMAL
2026-06-08T18:30:06.935Z,netguard/attacker,esp32_3,NORMAL,3004,-1,-1,-1,3673,NORMAL
2026-06-08T18:30:10.625Z,netguard/device1,esp32_1,NORMAL,1340,27.9,63.0,-1,6150,NORMAL
2026-06-08T18:30:13.086Z,netguard/device1,esp32_1,NORMAL,1341,27.9,63.0,-1,2461,NORMAL
2026-06-08T18:30:14.806Z,netguard/attacker,esp32_3,NORMAL,3005,-1,-1,-1,7871,NORMAL
2026-06-08T18:30:15.299Z,netguard/attacker,esp32_3,NORMAL,3006,-1,-1,-1,492,NORMAL
2026-06-08T18:30:15.302Z,netguard/attacker,esp32_3,NORMAL,3007,-1,-1,-1,3,NORMAL
2026-06-08T18:30:16.528Z,netguard/device1,esp32_1,NORMAL,1342,27.9,63.0,-1,3442,NORMAL
2026-06-08T18:30:17.512Z,netguard/attacker,esp32_3,NORMAL,3008,-1,-1,-1,2210,NORMAL
2026-06-08T18:30:19.482Z,netguard/device1,esp32_1,NORMAL,1343,27.9,63.0,-1,2953,NORMAL
2026-06-08T18:30:19.727Z,netguard/attacker,esp32_3,NORMAL,3009,-1,-1,-1,2214,NORMAL
2026-06-08T18:30:20.711Z,netguard/device2,esp32_2,NORMAL,1246,-1,-1,0,27059,NORMAL
2026-06-08T18:30:23.416Z,netguard/device1,esp32_1,NORMAL,1344,27.9,63.0,-1,3934,NORMAL
2026-06-08T18:30:24.646Z,netguard/device2,esp32_2,NORMAL,1247,-1,-1,0,3934,NORMAL
2026-06-08T18:30:27.108Z,netguard/device1,esp32_1,NORMAL,1345,27.9,63.0,-1,3692,NORMAL
2026-06-08T18:30:28.337Z,netguard/attacker,esp32_3,NORMAL,3010,-1,-1,-1,8609,NORMAL
2026-06-08T18:30:28.829Z,netguard/attacker,esp32_3,NORMAL,3011,-1,-1,-1,492,NORMAL
2026-06-08T18:30:28.831Z,netguard/attacker,esp32_3,NORMAL,3012,-1,-1,-1,2,NORMAL
2026-06-08T18:30:29.321Z,netguard/device2,esp32_2,NORMAL,1248,-1,-1,0,4675,NORMAL
2026-06-08T18:30:29.568Z,netguard/device1,esp32_1,NORMAL,1346,27.9,63.0,-1,2459,NORMAL
2026-06-08T18:30:31.783Z,netguard/device2,esp32_2,NORMAL,1249,-1,-1,0,2462,NORMAL
2026-06-08T18:30:32.273Z,netguard/attacker,esp32_3,NORMAL,3013,-1,-1,-1,3441,NORMAL
2026-06-08T18:30:33.257Z,netguard/device1,esp32_1,NORMAL,1347,27.9,63.0,-1,3689,NORMAL
2026-06-08T18:30:35.962Z,netguard/device2,esp32_2,NORMAL,1250,-1,-1,0,4179,NORMAL
2026-06-08T18:30:36.947Z,netguard/device1,esp32_1,NORMAL,1348,27.9,63.0,-1,3690,NORMAL
2026-06-08T18:30:38.422Z,netguard/device2,esp32_2,NORMAL,1251,-1,-1,0,2459,NORMAL
2026-06-08T18:30:40.882Z,netguard/device1,esp32_1,NORMAL,1349,27.9,63.0,-1,3934,NORMAL
2026-06-08T18:30:40.883Z,netguard/device2,esp32_2,NORMAL,1252,-1,-1,0,2461,NORMAL
2026-06-08T18:30:45.064Z,netguard/device2,esp32_2,NORMAL,1253,-1,-1,0,4181,NORMAL
2026-06-08T18:30:46.048Z,netguard/device1,esp32_1,NORMAL,1350,27.9,63.0,-1,5166,NORMAL
2026-06-08T18:30:47.769Z,netguard/attacker,esp32_3,NORMAL,3014,-1,-1,-1,15496,NORMAL
2026-06-08T18:30:48.262Z,netguard/device1,esp32_1,NORMAL,1351,27.8,63.0,-1,2213,NORMAL
2026-06-08T18:30:48.264Z,netguard/attacker,esp32_3,NORMAL,3015,-1,-1,-1,494,NORMAL
2026-06-08T18:30:48.264Z,netguard/attacker,esp32_3,NORMAL,3016,-1,-1,-1,0,NORMAL
2026-06-08T18:30:48.266Z,netguard/attacker,esp32_3,NORMAL,3017,-1,-1,-1,2,NORMAL
2026-06-08T18:30:49.001Z,netguard/attacker,esp32_3,NORMAL,3018,-1,-1,-1,734,NORMAL
2026-06-08T18:30:51.473Z,netguard/attacker,esp32_3,NORMAL,3019,-1,-1,-1,2472,NORMAL
2026-06-08T18:30:53.182Z,netguard/device2,esp32_2,NORMAL,1254,-1,-1,0,8118,NORMAL
2026-06-08T18:30:53.674Z,netguard/device2,esp32_2,NORMAL,1255,-1,-1,0,491,NORMAL
2026-06-08T18:30:54.414Z,netguard/device2,esp32_2,NORMAL,1256,-1,-1,0,740,NORMAL
2026-06-08T18:30:55.888Z,netguard/attacker,esp32_3,NORMAL,3020,-1,-1,-1,4415,NORMAL
2026-06-08T18:30:57.610Z,netguard/device1,esp32_1,NORMAL,1352,27.9,63.0,-1,9348,NORMAL
2026-06-08T18:30:58.102Z,netguard/device1,esp32_1,NORMAL,1353,27.9,63.0,-1,491,NORMAL
2026-06-08T18:30:58.839Z,netguard/device1,esp32_1,NORMAL,1354,27.8,63.0,-1,737,NORMAL
2026-06-08T18:30:58.841Z,netguard/attacker,esp32_3,NORMAL,3021,-1,-1,-1,2953,NORMAL
2026-06-08T18:31:02.777Z,netguard/device1,esp32_1,NORMAL,1355,27.9,64.0,-1,3938,NORMAL
2026-06-08T18:31:02.779Z,netguard/attacker,esp32_3,NORMAL,3022,-1,-1,-1,3938,NORMAL
